Added 3396 to h, from 1698, with h[3396] = 62
Added 5744 to h, from 2872, with h[5744] = 55
Added 957 to h, from 2872, with h[957] = 55
Added 1914 to h, from 957, with h[1914] = 56
Added 3828 to h, from 1914, with h[3828] = 57
Added 6472 to h, from 3236, with h[6472] = 50
Added 6792 to h, from 3396, with h[6792] = 63
Added 7288 to h, from 3644, with h[7288] = 45
Added 7648 to h, from 3824, with h[7648] = 58
Added 7656 to h, from 3828, with h[7656] = 58
Added 8624 to h, from 4312, with h[8624] = 53
Added 1437 to h, from 4312, with h[1437] = 53
Added 2874 to h, from 1437, with h[2874] = 54
Added 5748 to h, from 2874, with h[5748] = 55
Added 9712 to h, from 4856, with h[9712] = 48
Added 10176 to h, from 5088, with h[10176] = 61
Added 10192 to h, from 5096, with h[10192] = 61
Added 10936 to h, from 5468, with h[10936] = 43
Added 11488 to h, from 5744, with h[11488] = 56
Added 11496 to h, from 5748, with h[11496] = 56
Added 12944 to h, from 6472, with h[12944] = 51
Added 2157 to h, from 6472, with h[2157] = 51
Added 4314 to h, from 2157, with h[4314] = 52
Added 8628 to h, from 4314, with h[8628] = 53
Added 13584 to h, from 6792, with h[13584] = 64
Added 14576 to h, from 7288, with h[14576] = 46
Added 2429 to h, from 7288, with h[2429] = 46
Added 4858 to h, from 2429, with h[4858] = 47
Added 9716 to h, from 4858, with h[9716] = 48
Added 1619 to h, from 4858, with h[1619] = 48
Added 3238 to h, from 1619, with h[3238] = 49
Added 6476 to h, from 3238, with h[6476] = 50
Added 1079 to h, from 3238, with h[1079] = 50
Added 2158 to h, from 1079, with h[2158] = 51
Added 4316 to h, from 2158, with h[4316] = 52
Added 719 to h, from 2158, with h[719] = 52
Added 1438 to h, from 719, with h[1438] = 53
Added 2876 to h, from 1438, with h[2876] = 54
Added 479 to h, from 1438, with h[479] = 54
Added 958 to h, from 479, with h[958] = 55
Added 1916 to h, from 958, with h[1916] = 56
Added 319 to h, from 958, with h[319] = 56
Added 638 to h, from 319, with h[638] = 57
Added 1276 to h, from 638, with h[1276] = 58
Added 2552 to h, from 1276, with h[2552] = 59
Added 425 to h, from 1276, with h[425] = 59
Added 850 to h, from 425, with h[850] = 60
Added 1700 to h, from 850, with h[1700] = 61
Added 283 to h, from 850, with h[283] = 61
Added 566 to h, from 283, with h[566] = 62
Added 1132 to h, from 566, with h[1132] = 63
Added 2264 to h, from 1132, with h[2264] = 64
Added 377 to h, from 1132, with h[377] = 64
Added 754 to h, from 377, with h[754] = 65
Added 1508 to h, from 754, with h[1508] = 66
Added 251 to h, from 754, with h[251] = 66
Added 502 to h, from 251, with h[502] = 67
Added 1004 to h, from 502, with h[1004] = 68
Added 167 to h, from 502, with h[167] = 68
Added 334 to h, from 167, with h[334] = 69
Added 668 to h, from 334, with h[668] = 70
Added 111 to h, from 334, with h[111] = 70
Added 222 to h, from 111, with h[222] = 71
Added 444 to h, from 222, with h[444] = 72
Added 888 to h, from 444, with h[888] = 73
Added 1336 to h, from 668, with h[1336] = 71
Added 1776 to h, from 888, with h[1776] = 74
Added 2008 to h, from 1004, with h[2008] = 69
Added 2672 to h, from 1336, with h[2672] = 72
Added 445 to h, from 1336, with h[445] = 72
Added 890 to h, from 445, with h[890] = 73
Added 1780 to h, from 890, with h[1780] = 74
Added 3016 to h, from 1508, with h[3016] = 67
Added 3400 to h, from 1700, with h[3400] = 62
Added 3552 to h, from 1776, with h[3552] = 75
Added 3560 to h, from 1780, with h[3560] = 75
Added 593 to h, from 1780, with h[593] = 75
Added 1186 to h, from 593, with h[1186] = 76
Added 2372 to h, from 1186, with h[2372] = 77
Added 395 to h, from 1186, with h[395] = 77
Added 790 to h, from 395, with h[790] = 78
Added 1580 to h, from 790, with h[1580] = 79
Added 263 to h, from 790, with h[263] = 79
Added 526 to h, from 263, with h[526] = 80
Added 1052 to h, from 526, with h[1052] = 81
Added 175 to h, from 526, with h[175] = 81
Added 350 to h, from 175, with h[350] = 82
Added 700 to h, from 350, with h[700] = 83
Added 1400 to h, from 700, with h[1400] = 84
Added 233 to h, from 700, with h[233] = 84
Added 466 to h, from 233, with h[466] = 85
Added 932 to h, from 466, with h[932] = 86
Added 155 to h, from 466, with h[155] = 86
Added 310 to h, from 155, with h[310] = 87
Added 620 to h, from 310, with h[620] = 88
Added 103 to h, from 310, with h[103] = 88
Added 206 to h, from 103, with h[206] = 89
Added 412 to h, from 206, with h[412] = 90
Added 824 to h, from 412, with h[824] = 91
Added 137 to h, from 412, with h[137] = 91
Added 274 to h, from 137, with h[274] = 92
Added 548 to h, from 274, with h[548] = 93
Added 91 to h, from 274, with h[91] = 93
Added 182 to h, from 91, with h[182] = 94
Added 364 to h, from 182, with h[364] = 95
Added 728 to h, from 364, with h[728] = 96
Added 121 to h, from 364, with h[121] = 96
Added 242 to h, from 121, with h[242] = 97
Added 484 to h, from 242, with h[484] = 98
Added 968 to h, from 484, with h[968] = 99
Added 161 to h, from 484, with h[161] = 99
Added 322 to h, from 161, with h[322] = 100
Added 644 to h, from 322, with h[644] = 101
Added 107 to h, from 322, with h[107] = 101
Added 214 to h, from 107, with h[214] = 102
Added 428 to h, from 214, with h[428] = 103
Added 71 to h, from 214, with h[71] = 103
Added 142 to h, from 71, with h[142] = 104
Added 284 to h, from 142, with h[284] = 105
Added 47 to h, from 142, with h[47] = 105
Added 94 to h, from 47, with h[94] = 106
Added 188 to h, from 94, with h[188] = 107
Added 31 to h, from 94, with h[31] = 107
Added 62 to h, from 31, with h[62] = 108
Added 124 to h, from 62, with h[124] = 109
Added 248 to h, from 124, with h[248] = 110
Added 41 to h, from 124, with h[41] = 110
Added 82 to h, from 41, with h[82] = 111
Added 164 to h, from 82, with h[164] = 112
Added 27 to h, from 82, with h[27] = 112
Added 54 to h, from 27, with h[54] = 113
Added 108 to h, from 54, with h[108] = 114
Added 216 to h, from 108, with h[216] = 115
Added 328 to h, from 164, with h[328] = 113
Added 376 to h, from 188, with h[376] = 108
Added 432 to h, from 216, with h[432] = 116
Added 496 to h, from 248, with h[496] = 111
Added 568 to h, from 284, with h[568] = 106
Added 656 to h, from 328, with h[656] = 114
Added 109 to h, from 328, with h[109] = 114
Added 218 to h, from 109, with h[218] = 115
Added 436 to h, from 218, with h[436] = 116
Added 752 to h, from 376, with h[752] = 109
Added 125 to h, from 376, with h[125] = 109
Added 250 to h, from 125, with h[250] = 110
Added 500 to h, from 250, with h[500] = 111
Added 83 to h, from 250, with h[83] = 111
Added 166 to h, from 83, with h[166] = 112
Added 332 to h, from 166, with h[332] = 113
Added 55 to h, from 166, with h[55] = 113
Added 110 to h, from 55, with h[110] = 114
Added 220 to h, from 110, with h[220] = 115
Added 440 to h, from 220, with h[440] = 116
Added 73 to h, from 220, with h[73] = 116
Added 146 to h, from 73, with h[146] = 117
Added 292 to h, from 146, with h[292] = 118
Added 584 to h, from 292, with h[584] = 119
Added 97 to h, from 292, with h[97] = 119
Added 194 to h, from 97, with h[194] = 120
Added 388 to h, from 194, with h[388] = 121
Added 664 to h, from 332, with h[664] = 114
Added 776 to h, from 388, with h[776] = 122
Added 129 to h, from 388, with h[129] = 122
Added 258 to h, from 129, with h[258] = 123
Added 516 to h, from 258, with h[516] = 124
Added 856 to h, from 428, with h[856] = 104
Added 864 to h, from 432, with h[864] = 117
Added 872 to h, from 436, with h[872] = 117
Added 145 to h, from 436, with h[145] = 117
Added 290 to h, from 145, with h[290] = 118
Added 580 to h, from 290, with h[580] = 119
Added 880 to h, from 440, with h[880] = 117
Added 992 to h, from 496, with h[992] = 112
Added 165 to h, from 496, with h[165] = 112
Added 330 to h, from 165, with h[330] = 113
Added 660 to h, from 330, with h[660] = 114
Added 1000 to h, from 500, with h[1000] = 112
Added 1032 to h, from 516, with h[1032] = 125
Added 1096 to h, from 548, with h[1096] = 94
Added 1136 to h, from 568, with h[1136] = 107
Added 189 to h, from 568, with h[189] = 107
Added 378 to h, from 189, with h[378] = 108
Added 756 to h, from 378, with h[756] = 109
Added 1160 to h, from 580, with h[1160] = 120
Added 193 to h, from 580, with h[193] = 120
Added 386 to h, from 193, with h[386] = 121
Added 772 to h, from 386, with h[772] = 122
Added 1168 to h, from 584, with h[1168] = 120
Added 1240 to h, from 620, with h[1240] = 89
Added 1288 to h, from 644, with h[1288] = 102
Added 1312 to h, from 656, with h[1312] = 115
Added 1320 to h, from 660, with h[1320] = 115
Added 1328 to h, from 664, with h[1328] = 115
Added 221 to h, from 664, with h[221] = 115
Added 442 to h, from 221, with h[442] = 116
Added 884 to h, from 442, with h[884] = 117
Added 147 to h, from 442, with h[147] = 117
Added 294 to h, from 147, with h[294] = 118
Added 588 to h, from 294, with h[588] = 119
Added 1176 to h, from 588, with h[1176] = 120
Added 1456 to h, from 728, with h[1456] = 97
Added 1504 to h, from 752, with h[1504] = 110
Added 1512 to h, from 756, with h[1512] = 110
Added 1544 to h, from 772, with h[1544] = 123
Added 257 to h, from 772, with h[257] = 123
Added 514 to h, from 257, with h[514] = 124
Added 1028 to h, from 514, with h[1028] = 125
Added 171 to h, from 514, with h[171] = 125
Added 342 to h, from 171, with h[342] = 126
Added 684 to h, from 342, with h[684] = 127
Added 1368 to h, from 684, with h[1368] = 128
Added 1552 to h, from 776, with h[1552] = 123
Added 1648 to h, from 824, with h[1648] = 92
Added 1712 to h, from 856, with h[1712] = 105
Added 285 to h, from 856, with h[285] = 105
Added 570 to h, from 285, with h[570] = 106
Added 1140 to h, from 570, with h[1140] = 107
Added 1728 to h, from 864, with h[1728] = 118
Added 1744 to h, from 872, with h[1744] = 118
Added 1760 to h, from 880, with h[1760] = 118
Added 293 to h, from 880, with h[293] = 118
Added 586 to h, from 293, with h[586] = 119
Added 1172 to h, from 586, with h[1172] = 120
Added 195 to h, from 586, with h[195] = 120
Added 390 to h, from 195, with h[390] = 121
Added 780 to h, from 390, with h[780] = 122
Added 1560 to h, from 780, with h[1560] = 123
Added 1768 to h, from 884, with h[1768] = 118
Added 1864 to h, from 932, with h[1864] = 87
Added 1936 to h, from 968, with h[1936] = 100
Added 1984 to h, from 992, with h[1984] = 113
Added 2000 to h, from 1000, with h[2000] = 113
Added 333 to h, from 1000, with h[333] = 113
Added 666 to h, from 333, with h[666] = 114
Added 1332 to h, from 666, with h[1332] = 115
Added 2056 to h, from 1028, with h[2056] = 126
Added 2064 to h, from 1032, with h[2064] = 126
Added 2104 to h, from 1052, with h[2104] = 82
Added 2192 to h, from 1096, with h[2192] = 95
Added 365 to h, from 1096, with h[365] = 95
Added 730 to h, from 365, with h[730] = 96
Added 1460 to h, from 730, with h[1460] = 97
Added 243 to h, from 730, with h[243] = 97
Added 486 to h, from 243, with h[486] = 98
Added 972 to h, from 486, with h[972] = 99
Added 1944 to h, from 972, with h[1944] = 100
Added 2272 to h, from 1136, with h[2272] = 108
Added 2280 to h, from 1140, with h[2280] = 108
Added 2320 to h, from 1160, with h[2320] = 121
Added 2336 to h, from 1168, with h[2336] = 121
Added 389 to h, from 1168, with h[389] = 121
Added 778 to h, from 389, with h[778] = 122
Added 1556 to h, from 778, with h[1556] = 123
Added 259 to h, from 778, with h[259] = 123
Added 518 to h, from 259, with h[518] = 124
Added 1036 to h, from 518, with h[1036] = 125
Added 2072 to h, from 1036, with h[2072] = 126
Added 345 to h, from 1036, with h[345] = 126
Added 690 to h, from 345, with h[690] = 127
Added 1380 to h, from 690, with h[1380] = 128
Added 2344 to h, from 1172, with h[2344] = 121
Added 2352 to h, from 1176, with h[2352] = 121
Added 2480 to h, from 1240, with h[2480] = 90
Added 413 to h, from 1240, with h[413] = 90
Added 826 to h, from 413, with h[826] = 91
Added 1652 to h, from 826, with h[1652] = 92
Added 275 to h, from 826, with h[275] = 92
Added 550 to h, from 275, with h[550] = 93
Added 1100 to h, from 550, with h[1100] = 94
Added 183 to h, from 550, with h[183] = 94
Added 366 to h, from 183, with h[366] = 95
Added 732 to h, from 366, with h[732] = 96
Added 1464 to h, from 732, with h[1464] = 97
Added 2200 to h, from 1100, with h[2200] = 95
Added 2576 to h, from 1288, with h[2576] = 103
Added 429 to h, from 1288, with h[429] = 103
Added 858 to h, from 429, with h[858] = 104
Added 1716 to h, from 858, with h[1716] = 105
Added 2624 to h, from 1312, with h[2624] = 116
Added 437 to h, from 1312, with h[437] = 116
Added 874 to h, from 437, with h[874] = 117
Added 1748 to h, from 874, with h[1748] = 118
Added 291 to h, from 874, with h[291] = 118
Added 582 to h, from 291, with h[582] = 119
Added 1164 to h, from 582, with h[1164] = 120
Added 2328 to h, from 1164, with h[2328] = 121
Added 2640 to h, from 1320, with h[2640] = 116
Added 2656 to h, from 1328, with h[2656] = 116
Added 2664 to h, from 1332, with h[2664] = 116
Added 2736 to h, from 1368, with h[2736] = 129
Added 2760 to h, from 1380, with h[2760] = 129
Added 2800 to h, from 1400, with h[2800] = 85
Added 2912 to h, from 1456, with h[2912] = 98
Added 485 to h, from 1456, with h[485] = 98
Added 970 to h, from 485, with h[970] = 99
Added 1940 to h, from 970, with h[1940] = 100
Added 323 to h, from 970, with h[323] = 100
Added 646 to h, from 323, with h[646] = 101
Added 1292 to h, from 646, with h[1292] = 102
Added 215 to h, from 646, with h[215] = 102
Added 430 to h, from 215, with h[430] = 103
Added 860 to h, from 430, with h[860] = 104
Added 143 to h, from 430, with h[143] = 104
Added 286 to h, from 143, with h[286] = 105
Added 572 to h, from 286, with h[572] = 106
Added 95 to h, from 286, with h[95] = 106
Added 190 to h, from 95, with h[190] = 107
Added 380 to h, from 190, with h[380] = 108
Added 63 to h, from 190, with h[63] = 108
